/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
73,6,169293
73,7,108531
73,8,163379
73,9,162907
74,0,78200
74,1,15
74,2,61186
74,3,4434
74,4,4427
74,5,44910
74,6,168955
74,7,112132
74,8,162841
74,9,162784
75,0,78386
75,1,15
75,2,61199
75,3,4447
75,4,4438
75,5,44693
75,6,168376
75,7,110054
75,8,162586
75,9,164250
76,0,78476
76,1,15
76,2,60721
76,3,4424
76,4,4422
76,5,44413
76,6,168649
76,7,106485
76,8,162513
76,9,165693
77,0,78274
77,1,15
77,2,61502
77,3,4435
77,4,4435
77,5,43278
77,6,168237
77,7,103447
77,8,162345
77,9,163247
78,0,79207
78,1,15
78,2,61891
78,3,4439
78,4,4432
78,5,43930
78,6,168352
78,7,104574
78,8,162357
78,9,164021
79,0,78059
79,1,15
79,2,61184
79,3,4419
79,4,4431
79,5,44571
79,6,168603
79,7,107227
79,8,162555
79,9,164975
80,0,77916
80,1,15
80,2,61539
80,3,4448
80,4,4434
80,5,43477
80,6,168521
80,7,103040
80,8,162695
80,9,163667
81,0,78705
81,1,15
81,2,61065
81,3,4446
81,4,4405
81,5,43214
81,6,168696
81,7,105265
81,8,163270
81,9,161525
82,0,78340
82,1,15
82,2,61500
82,3,4415
82,4,4396
82,5,44096
82,6,168796
82,7,109148
82,8,162722
82,9,162815
83,0,78202
83,1,15
83,2,61701
83,3,4441
83,4,4423
83,5,43831
83,6,168926
83,7,105765
83,8,163014
83,9,162913
84,0,77099
84,1,15
84,2,62382
84,3,4425
84,4,4426
84,5,44075
84,6,168218
84,7,107310
84,8,162492
84,9,164656
85,0,77629
85,1,15
85,2,63721
85,3,4417
85,4,4424
85,5,44489
85,6,168846
85,7,109353
85,8,162757
85,9,162867
86,0,77795
86,1,15
86,2,62772
86,3,4442
86,4,4437
86,5,43764
86,6,168491
86,7,107103
86,8,162719
86,9,163674
87,0,77879
87,1,15
87,2,63600
87,3,4443
87,4,4439
87,5,44301
87,6,168621
87,7,106636
87,8,162825
87,9,162823
88,0,78426
88,1,15
88,2,63021
88,3,4444
88,4,4419
88,5,43880
88,6,168430
88,7,104876
88,8,162598
88,9,162723
89,0,78465
89,1,15
89,2,63873
89,3,4409
89,4,4424
89,5,44465
89,6,168718
89,7,108571
89,8,162759
89,9,164655
90,0,78559
90,1,15
90,2,63610
90,3,4426
90,4,4439
90,5,44381
90,6,168776
90,7,106284
90,8,162863
90,9,162143
91,0,78512
91,1,15
91,2,62177
91,3,4454
91,4,4388
91,5,44101
91,6,168877
91,7,105029
91,8,162860
91,9,163840
92,0,79042
92,1,15
92,2,62856
92,3,4442
92,4,4435
92,5,43571
92,6,168495
92,7,106261
92,8,162576
92,9,164030
93,0,77650
93,1,15
93,2,61851
93,3,4436
93,4,4411
93,5,44913
93,6,168736
93,7,109259
93,8,163000
93,9,162669
94,0,78357
94,1,15
94,2,61609
94,3,4419
94,4,4432
94,5,45857
94,6,169212
94,7,110456
94,8,163317
94,9,161790
95,0,77429
95,1,19
95,2,60678
95,3,4432
95,4,4445
95,5,45140
95,6,168930
95,7,116243
95,8,163298
95,9,162434
96,0,75434
96,1,15
96,2,59084
96,3,4453
96,4,4435
96,5,45023
96,6,168884
96,7,123200
96,8,163137
96,9,161819
97,0,76003
97,1,15
97,2,62299
97,3,4398
97,4,4437
97,5,45015
97,6,169288
97,7,113402
97,8,163347
97,9,162285
98,0,78358
98,1,15
98,2,61581
98,3,4447
98,4,4437
98,5,44034
98,6,168968
98,7,109047
98,8,162754
98,9,161984
99,0,77468
99,1,15
99,2,60694
99,3,4468
99,4,4441
99,5,44272
99,6,168804
99,7,109908
99,8,163034
99,9,161773
100,0,77478
100,1,15
100,2,61711
100,3,4436
100,4,4422
100,5,44121
100,6,168740
100,7,110275
100,8,163056
100,9,162626
101,0,77228
101,1,15
101,2,61443
101,3,4404
101,4,4421
101,5,43943
101,6,169179
101,7,113224
101,8,163380
101,9,162279
102,0,75987
102,1,15
102,2,62332
102,3,4426
102,4,4397
102,5,44909
102,6,168360
102,7,114792
102,8,162563
102,9,165492
103,0,76027
103,1,15
103,2,61348
103,3,4440
103,4,4439
103,5,45101
103,6,168786
103,7,115251
103,8,163143
103,9,165347
104,0,76348
104,1,15
104,2,61449
104,3,4431
104,4,4454
104,5,45034
104,6,168725
104,7,112579
104,8,162629
104,9,164034
105,0,77260
105,1,15
105,2,62894
105,3,4431
105,4,4451
105,5,44222
105,6,168850
105,7,111224
105,8,162698
105,9,165953
106,0,77962
106,1,15
106,2,62764
106,3,4422
106,4,4442
106,5,43813
106,6,168394
106,7,110534
106,8,162540
106,9,164226
107,0,77639
107,1,15
107,2,62587
107,3,4417
107,4,4441
107,5,45146
107,6,168792
107,7,116542
107,8,162840
107,9,166412
108,0,77545
108,1,15
108,2,61829
108,3,4406
108,4,4423
108,5,44730
108,6,168550
108,7,116448
108,8,162380
108,9,163863
109,0,76601
109,1,15
109,2,63318
109,3,4423
109,4,4443
109,5,44450
109,6,168795
109,7,114060
109,8,162664
109,9,163007
110,0,76640
110,1,15
110,2,64602
110,3,4441
110,4,4425
110,5,44548
110,6,168796
110,7,120081
110,8,162525
110,9,165310
111,0,76167
111,1,15
111,2,63692
111,3,4419
111,4,4433
111,5,44744
111,6,169037
111,7,117057
111,8,162989
111,9,163434
112,0,76007
112,1,15
112,2,63646
112,3,4440
112,4,4428
112,5,44908
112,6,168521
112,7,115193
112,8,162834
112,9,164733
113,0,77254
113,1,15
113,2,63184
113,3,4420
113,4,4413
113,5,45405
113,6,168621
113,7,115760
113,8,162987
113,9,163694
114,0,76321
114,1,15
114,2,62308
114,3,4441
114,4,4426
114,5,45692
114,6,168964
114,7,119417
114,8,163246
114,9,164156
115,0,77358
115,1,19
115,2,61450
115,3,4430
115,4,4427
115,5,45082
115,6,169062
115,7,113596
115,8,163088
115,9,162440
116,0,73192
116,1,15
116,2,59169
116,3,4460
116,4,4448
116,5,45563
116,6,168871
116,7,120386
116,8,162809
116,9,162903
117,0,74984
117,1,15
117,2,61570
117,3,4430
117,4,4404
117,5,45382
117,6,168961
117,7,117261
117,8,163037
117,9,163482
118,0,73635
118,1,15
118,2,60610
118,3,4411
118,4,4457
118,5,45089
118,6,168674
118,7,118188
118,8,162617
118,9,165396
119,0,74971
119,1,15
119,2,61347
119,3,4396
119,4,4415
119,5,44942
119,6,168879
119,7,116125
119,8,162825
119,9,164971
120,0,74568
120,1,15
120,2,61955
120,3,4427
120,4,4409
120,5,43948
120,6,168490
120,7,112606
120,8,162575
120,9,166999
121,0,76148
121,1,15
121,2,60700
121,3,4415
121,4,4458
121,5,43238
121,6,167808
121,7,110406
121,8,161236
121,9,165700
122,0,73453
122,1,15
122,2,60906
122,3,4429
122,4,4423
122,5,43130
122,6,168238
122,7,106517
122,8,162307
122,9,163820
123,0,74087
123,1,15
123,2,62170
123,3,4441
123,4,4424
123,5,43853
123,6,168741
123,7,108345
123,8,162630
123,9,163403
124,0,74423
124,1,15
124,2,62094
124,3,4418
124,4,4424
124,5,43673
124,6,168364
124,7,109368
124,8,162719
124,9,164189
125,0,74055
125,1,15
125,2,61247
125,3,4414
125,4,4446
125,5,44635
125,6,168411
125,7,116599
125,8,162499
125,9,163260
126,0,74846
126,1,15
126,2,63343
126,3,4444
126,4,4441
126,5,44099
126,6,168442
126,7,110813
126,8,162467
126,9,165748
127,0,74609
127,1,15
127,2,63078
127,3,4428
127,4,4442
127,5,44362
127,6,168765
127,7,110936
127,8,162756
127,9,163759
128,0,74840
128,1,15
128,2,62689
128,3,4421
128,4,4428
128,5,43703
128,6,168669
128,7,109047
128,8,162435
128,9,163539
129,0,74340
129,1,15
129,2,63175
129,3,4440
129,4,4460
129,5,44780
129,6,168637
129,7,115840
129,8,162766
129,9,164080
130,0,74685
130,1,15
130,2,63598
130,3,4443
130,4,4428
130,5,44999
130,6,168923
130,7,116740
130,8,163062
130,9,163828
131,0,75269
131,1,15
131,2,62544
131,3,4462
131,4,4461
131,5,45049
131,6,168891
131,7,115250
131,8,163024
131,9,162337
132,0,74014
132,1,15
132,2,62896
132,3,4439
132,4,4456
132,5,44773
132,6,168850
132,7,111650
132,8,163245
132,9,162701
133,0,72635
133,1,15
133,2,62178
133,3,4469
133,4,4439
133,5,45537
133,6,169220
133,7,117238
133,8,163213
133,9,163914
134,0,76014
134,1,19
134,2,61084
134,3,4420
134,4,4428
134,5,45155
134,6,168915
134,7,105976
134,8,163102
134,9,162944
135,0,78958
135,1,15
135,2,58454
135,3,4434
135,4,4440
135,5,45779
135,6,169177
135,7,109154
135,8,163279
135,9,163316
136,0,75981
136,1,15
136,2,60286
136,3,4428
136,4,4432
136,5,45752
136,6,168889
136,7,115953
136,8,162650
136,9,163396
137,0,77083
137,1,15
137,2,60989
137,3,4459
137,4,4420
137,5,45875
137,6,169109
137,7,118725
137,8,163168
137,9,163167
138,0,75336
138,1,15
138,2,61616
138,3,4442
138,4,4420
138,5,45666
138,6,169158
138,7,117394
138,8,163133
138,9,163388
139,0,76803
139,1,15
139,2,61655
139,3,4441
139,4,4419
139,5,45108
139,6,169028
139,7,113857
139,8,163085
139,9,163615
140,0,77655
140,1,15
140,2,61587
140,3,4421
140,4,4435
140,5,44651
140,6,168979
140,7,111580
140,8,162846
140,9,163254
141,0,77554
141,1,15
141,2,60233
141,3,4411
141,4,4432
141,5,44024
141,6,168661
141,7,106817
141,8,162871
141,9,162601
142,0,79107
142,1,15
142,2,60925
142,3,4434
142,4,4439
142,5,42417
142,6,168308
142,7,103454
142,8,162825
142,9,161117
143,0,78741
143,1,15
143,2,61465
143,3,4428
143,4,4446
143,5,44738
143,6,168597
143,7,103968
143,8,163065
143,9,165981
144,0,75455
144,1,15
144,2,61528
144,3,4424
144,4,4450
144,5,45050
144,6,169063
144,7,114516
144,8,162984
144,9,163280
145,0,75815
145,1,15
145,2,62292
145,3,4414
145,4,4447
145,5,44494
145,6,168512
145,7,113702
145,8,162663
145,9,162834
146,0,78239
146,1,15
146,2,62428
146,3,4421
146,4,4419
146,5,44631
146,6,168701
146,7,106025
146,8,162480
146,9,163793
147,0,77120
147,1,15
147,2,63905
147,3,4426
147,4,4422
147,5,45204
147,6,168525
147,7,112864
147,8,162841
147,9,164707
148,0,76397
148,1,15
148,2,63572
148,3,4403
148,4,4430
148,5,43419
148,6,168544
148,7,107292
148,8,162481
148,9,162402
149,0,77102
149,1,15
149,2,62903
149,3,4405
149,4,4430
149,5,44626
149,6,168715
149,7,112270
149,8,162347
149,9,164035
150,0,76339
150,1,15
150,2,62559
150,3,4460
150,4,4463
150,5,44962
150,6,169025
150,7,111482
150,8,163226
150,9,162797
151,0,77168
151,1,15
