/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
152,4,3243
152,5,39579
152,6,154547
152,7,93783
152,8,153719
152,9,149747
153,0,66939
153,1,131
153,2,28291
153,3,3251
153,4,3231
153,5,40683
153,6,154547
153,7,109039
153,8,153899
153,9,150807
154,0,66759
154,1,131
154,2,30415
154,3,3179
154,4,3239
154,5,40575
154,6,152775
154,7,114507
154,8,154415
154,9,157963
155,0,67835
155,1,131
155,2,32787
155,3,3223
155,4,3191
155,5,40003
155,6,153843
155,7,99635
155,8,154195
155,9,151911
156,0,68051
156,1,131
156,2,33579
156,3,3243
156,4,3163
156,5,39775
156,6,154015
156,7,99391
156,8,153699
156,9,151247
157,0,67407
157,1,131
157,2,34859
157,3,3235
157,4,3211
157,5,39147
157,6,153967
157,7,98347
157,8,153599
157,9,151095
158,0,69231
158,1,131
158,2,35399
158,3,3215
158,4,3227
158,5,38039
158,6,153135
158,7,92243
158,8,152439
158,9,151475
159,0,69611
159,1,131
159,2,35599
159,3,3239
159,4,3243
159,5,36795
159,6,153315
159,7,91407
159,8,152271
159,9,149131
160,0,67199
160,1,131
160,2,34875
160,3,3219
160,4,3243
160,5,38043
160,6,153255
160,7,94719
160,8,152363
160,9,149979
161,0,67991
161,1,131
161,2,35551
161,3,3259
161,4,3191
161,5,38687
161,6,154223
161,7,96999
161,8,153295
161,9,150935
162,0,69123
162,1,131
162,2,35223
162,3,3227
162,4,3239
162,5,37927
162,6,152867
162,7,91859
162,8,153191
162,9,151603
163,0,69107
163,1,131
163,2,35259
163,3,3235
163,4,3255
163,5,37631
163,6,152555
163,7,92151
163,8,151971
163,9,150407
164,0,66963
164,1,131
164,2,35219
164,3,3227
164,4,3219
164,5,39183
164,6,153975
164,7,98623
164,8,153731
164,9,150347
165,0,65967
165,1,131
165,2,32919
165,3,3219
165,4,3223
165,5,38171
165,6,153183
165,7,95035
165,8,152663
165,9,149939
166,0,66471
166,1,131
166,2,32943
166,3,3203
166,4,3259
166,5,38427
166,6,153007
166,7,100331
166,8,152535
166,9,151043
167,0,67843
167,1,131
167,2,32479
167,3,3187
167,4,3255
167,5,39219
167,6,154039
167,7,99031
167,8,153495
167,9,149719
168,0,67123
168,1,131
168,2,32027
168,3,3231
168,4,3207
168,5,39291
168,6,153995
168,7,99791
168,8,153763
168,9,150543
169,0,68067
169,1,131
169,2,32599
169,3,3227
169,4,3259
169,5,39431
169,6,154143
169,7,97167
169,8,153423
169,9,150447
170,0,64883
170,1,135
170,2,31047
170,3,3223
170,4,3167
170,5,40563
170,6,154743
170,7,104903
170,8,153659
170,9,149347
171,0,62923
171,1,131
171,2,31691
171,3,3243
171,4,3163
171,5,40211
171,6,154299
171,7,104115
